"studyName" "downloaded" "metadata" "imported" "PCAmodel_677" "PCAmodel_1399" "PCAmodel_536" "title"
"5275" "SRP144303" "12" "14" "FALSE" "FALSE" "FALSE" "FALSE" "Genome-wide profiling of cervical RNA-binding proteins identified HPV regulation of RNASEH2A expression by viral E7 and E2F1"
"5276" "SRP144316" "5" "21" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq of isogenic human iPS cell-derived cardiomyocytes with RBM20 mutations created by genome editing"
"5277" "SRP144363" "63" "64" "TRUE" "TRUE" "TRUE" "TRUE" "Sequencing based maternal whole blood expression changes with gestational age and labor in normal pregnancy"
"5278" "SRP144369" "2" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Non-coding regions are the main source of tumor-specific antigens [human]"
"5279" "SRP144382" "100" "190" "TRUE" "TRUE" "TRUE" "TRUE" "mRNA-seq Whole Transcriptome Profiling of Fresh Frozen versus Archived Fixed Tissues"
"5280" "SRP144426" "16" "19" "FALSE" "FALSE" "FALSE" "FALSE" "Illumina HiSeq Sequencing on Breast cancer PDX samples"
"5281" "SRP144485" "100" "112" "TRUE" "TRUE" "TRUE" "TRUE" "Human 5' UTR design and variant effect prediction from a massively parallel translation assay"
"5282" "SRP144491" "18" "38" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of transcription factors responsible for dysregulated networks in human osteoarthritis cartilage by global gene expression analysis"
"5283" "SRP144495" "100" "384" "TRUE" "TRUE" "TRUE" "TRUE" "Identifying dormant cells in colorectal cancer spheroids"
"5284" "SRP144496" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Identifying the molecular mode of action of itraconazole in colorectal cancer"
"5285" "SRP144499" "22" "27" "TRUE" "FALSE" "TRUE" "FALSE" "Gene expression analysis of prostate cancer cells treated with fatty acid synthase (FASN) inhibitor IPI-9119"
"5286" "SRP144515" "24" "52" "TRUE" "TRUE" "TRUE" "FALSE" "m6A mRNA methylation controls the innate immune response to infection by targeting interferon ß"
"5287" "SRP144520" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "The splicing factor RBM25 controls MYC activity in Acute Myeloid Leukemia"
"5288" "SRP144523" "42" "42" "TRUE" "FALSE" "TRUE" "FALSE" "fixSINC-seq: Electrical lysis and RNA extraction from fixed single cells"
"5289" "SRP144588" "96" "96" "TRUE" "TRUE" "TRUE" "TRUE" "Targeted sequencing based maternal whole blood expression changes with gestational age and labor in normal pregnancy"
"5290" "SRP144604" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "The combination of cantharidin and anti-angiogenic therapeutics presents synergistic antitumor effects against pancreatic cancer"
"5291" "SRP144614" "1" "3" "FALSE" "FALSE" "FALSE" "FALSE" "Colonic single-cell RNA-seq experiment"
"5292" "SRP144623" "2" "14" "FALSE" "FALSE" "FALSE" "FALSE" "Discovery of a Drug Candidate for GLIS3-Associated Diabetes"
"5293" "SRP144647" "100" "137" "TRUE" "TRUE" "TRUE" "TRUE" "Transcriptomes from naïve CD4+ T-cells from infants and children with and without food allergy [RNA-seq]"
"5294" "SRP144658" "11" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional Targeting Of Oncogene Addiction In Medullary Thyroid Cancer [RNA-Seq]"
"5295" "SRP144725" "30" "30" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptomic Analysis of Wild Type and FOXA2-/- ES-derived Pancreatic Progenitors"
"5296" "SRP144750" "100" "189" "TRUE" "TRUE" "TRUE" "TRUE" "Stromal Fibroblasts Drive Single Cell Heterogeneity in Pancreatic Cancer"
"5297" "SRP144912" "100" "770" "TRUE" "TRUE" "TRUE" "TRUE" "Pericyte-to-neuron reprogramming via unfolding of a neural stem cell-like program"
"5298" "SRP144983" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "LPS Sensing Mounts an Adaptive MSC Response Enhancing Neutrophil Activation and Wound Healing"
"5299" "SRP144991" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Nuclear transcriptomes of atrial cardiac myocytes"
"5300" "SRP145002" "12" "78" "FALSE" "FALSE" "FALSE" "FALSE" "Repurposing of promoters and enhancers during mammalian evolution"
"5301" "SRP145102" "2" "40" "FALSE" "FALSE" "FALSE" "FALSE" "Characterization of human mosaic Rett syndrome brain tissue by single-nucleus RNA sequencing (Single-cell or single-nuclei RNA sequencing)"
"5302" "SRP145129" "32" "32" "TRUE" "FALSE" "TRUE" "FALSE" "Homo sapiens isolate:iSLK219 Transcriptome or Gene expression"
"5303" "SRP145257" "6" "18" "FALSE" "FALSE" "FALSE" "FALSE" "IRF1 regulates IFN dependent and independent gene expression"
"5304" "SRP145260" "29" "29" "TRUE" "FALSE" "TRUE" "FALSE" "Comprehensive transcriptome anaylsis of psoriasis in a Han Chinese population"
"5305" "SRP145267" "9" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Decidualization of human endometrial stromal fibroblasts is a multi-phasic process involving distinct transcriptional programs"
"5306" "SRP145274" "2" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Pseudotime Ordering of Single Human Beta-Cells Reveals States of Insulin Production and Unfolded Protein Response"
"5307" "SRP145413" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq of Breast and Ovarian Cancer Cell Lines"
"5308" "SRP145426" "53" "114" "TRUE" "TRUE" "TRUE" "TRUE" "High-resolution comparative analysis of great ape genomes"
"5309" "SRP145485" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA transcriptome sequencing analysis of SGC-7901 cells transfected with tcons_00001221 shRNA or control shRNA"
"5310" "SRP145493" "100" "170" "TRUE" "TRUE" "TRUE" "TRUE" "Cell type specific gene expression patterns associated with posttraumatic stress disorder in World Trade Center responders"
"5311" "SRP145502" "48" "48" "TRUE" "FALSE" "TRUE" "FALSE" "AmpliSeq Transcriptome Analysis of Human Alveolar and Monocyte-Derived Macrophages Over Time in Response to Mycobacterium tuberculosis infection"
"5312" "SRP145507" "6" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Estrogen receptor and mTOR signaling rewires cancer metabolism in obesity-associated breast cancer"
"5313" "SRP145508" "25" "25" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptome of human primary CD4+ T cells before and after HIV infection, quiescence and reactivation"
"5314" "SRP145551" "3" "33" "FALSE" "FALSE" "FALSE" "FALSE" "Isolation of Heart Field Specific Cardiomyocytes from Differentiating Human Embryonic Stem Cells for Cardiac Regeneration"
"5315" "SRP145589" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Expression analysis of PC3 cells treated with scramble AON or AON directed against MBNL1"
"5316" "SRP145599" "100" "133" "TRUE" "TRUE" "TRUE" "TRUE" "Type I and II IFN Conditioning of Human Macrophage Gene Expression Responses"
"5317" "SRP145663" "45" "65" "TRUE" "TRUE" "TRUE" "FALSE" "Gestational diabetes and placental gene expression"
"5318" "SRP145862" "72" "83" "TRUE" "TRUE" "TRUE" "TRUE" "Charting in vitro beta cell differentiation by single cell RNA sequencing"
"5319" "SRP146064" "18" "24" "FALSE" "FALSE" "FALSE" "FALSE" "OGT knockout S2VP10 cells"
"5320" "SRP146070" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "In-Vivo Expansion of Cancer Stemness Affords Novel Cancer Stem Cell Targets: Malignant Rhabdoid Tumor as an Example"
"5321" "SRP146080" "10" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"5322" "SRP146249" "7" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Molecular analysis of high-grade serous ovarian carcinoma with and without associated serous tubal intra-epithelial carcinoma [RNA-Seq; normal samples]"
"5323" "SRP147277" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Modulation of SF3B1 causes global intron retention and downregulation of the B-cell receptor pathway in chronic lymphocytic leukemia"
"5324" "SRP147451" "3" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Genetic and transcriptional variation alters cancer cell line drug response [MCF7]"
"5325" "SRP147452" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "Genetic and transcriptional variation alters cancer cell line drug response [MCF7 strain L]"
"5326" "SRP147453" "3" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Genetic and transcriptional variation alters cancer cell line drug response [MCF7 strain AA]"
"5327" "SRP147456" "3" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Mitochondrial hypoxic stress induces RNA editing by APOBEC3G in lymphocytes"
"5328" "SRP147553" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Splicing and epigenetic factors jointly regulate epidermal differentiation"
"5329" "SRP147554" "31" "32" "TRUE" "FALSE" "TRUE" "FALSE" "Single cell RNA-sequencing of human fetal kidneys"
"5330" "SRP147746" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome profiling of microRNA-mediated neuronal reprogramming with REST repression at day 7"
"5331" "SRP147915" "100" "109" "TRUE" "TRUE" "TRUE" "TRUE" "Aryl hydrocarbon receptor dynamically regulates immunological and secretory gene pathways in decidual endometrial stromal cells"
"5332" "SRP147923" "100" "101" "TRUE" "TRUE" "TRUE" "TRUE" "Human blastocysts of normal and abnormal karyotypes display distinct transcriptome profiles: an analysis of every mono and trisomy"
"5333" "SRP148096" "44" "50" "TRUE" "FALSE" "TRUE" "FALSE" "Comparison of transcriptome responses to isoxaflutole, quizalofop-p-ethyl and mesotrione in the HepaRG cell line"
"5334" "SRP148097" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Quiescent glioblastoma cells shift to an epithelial-mesenchymal transition-like gene program"
"5335" "SRP148112" "5" "5" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq profiling of trastuzumab or lapatinib sensitive and resistant SKBR3 breast cancer cells"
"5336" "SRP148114" "3" "4" "FALSE" "FALSE" "FALSE" "FALSE" "High depth sequencing of BrU-labeled nascent RNA in METTL3 depleted cells."
"5337" "SRP148163" "4" "81" "FALSE" "FALSE" "FALSE" "FALSE" "TRPS1 is a lineage-specific transcriptional dependency in breast cancer [Seq]"
"5338" "SRP148277" "30" "30" "TRUE" "FALSE" "TRUE" "FALSE" "Human Organ-Specific Endothelial Cell Heterogeneity"
"5339" "SRP148412" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Metabolic reprogramming of Kaposi's sarcoma associated herpes virus infected B-cells in hypoxia"
"5340" "SRP148427" "7" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Analysis of copy number alterations from a lncRNA perspective reveals ALAL-1 a mediator of NSCLC immune evasion."
"5341" "SRP148436" "7" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Small molecule-mediated reprogramming of human hepatocytes into bipotent progenitor cells"
"5342" "SRP148443" "29" "30" "TRUE" "FALSE" "TRUE" "FALSE" "Targeting FGFR overcomes EMT-mediated resistance in EGFR mutant non-small cell lung cancer"
"5343" "SRP148472" "100" "288" "TRUE" "TRUE" "TRUE" "TRUE" "Single cell RNA-seq of the human long-term self-renewing neuroepithelial-like stem cell line  SAI2"
"5344" "SRP148477" "100" "973" "TRUE" "TRUE" "TRUE" "TRUE" "Single cell RNA sequencing of B cells from allergic individuals"
"5345" "SRP148497" "62" "62" "TRUE" "TRUE" "TRUE" "TRUE" "Prediction Model of Recurrence in Endometrioid Endometrial Cancer"
"5346" "SRP148500" "15" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Studies of driver genes in prostate cancer"
"5347" "SRP148514" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Disruption of GRIN2B impairs differentiation in human neurons"
"5348" "SRP148556" "66" "79" "TRUE" "TRUE" "TRUE" "TRUE" "Placental transcriptome in pregnancies complicated by Intrauterine growth restriction (IUGR) and preeclampsia (PE)"
"5349" "SRP148567" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptomic analysis of acute mitochondrial pyruvate carrier inhibition using UK5099 in ABL prostate cancer cells"
"5350" "SRP148569" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Impact of Escherichia coli K12 and O18 on human platelets: effects on platelet activation, spliced platelet RNAs and proteins"
"5351" "SRP148576" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-sequencing analysis of CD4 T cells following ipilimumab therapy"
"5352" "SRP148594" "29" "30" "TRUE" "FALSE" "TRUE" "FALSE" "Single-cell Map of Diverse Immune Phenotypes in the Breast Tumor Microenvironment - 5'' RNA sequencing and TCR sequencing"
"5353" "SRP148597" "100" "173" "TRUE" "TRUE" "TRUE" "TRUE" "Single-cell Map of Diverse Immune Phenotypes in the Breast Tumor Microenvironment 3'' RNA Sequencing"
"5354" "SRP148609" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Genes regulated by soluble guanylyl cyclase in VCaP prostate cancer cells"
"5355" "SRP148659" "100" "672" "TRUE" "TRUE" "TRUE" "TRUE" "Total RNA profiles in response to four tyrosine kinase inhibitors in human induced pluripotent stem cell-derived cardiomyocytes"
"5356" "SRP148695" "86" "98" "TRUE" "TRUE" "TRUE" "TRUE" "Regulation of mRNA half-life by an inhibitor of human decapping enzyme Dcp2 following transcription shutoff in HEK293T cells"
"5357" "SRP148704" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Ovarian Cancer Cell Line Derived Spheroid Gene Expression"
"5358" "SRP148710" "6" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Raw sequence reads"
"5359" "SRP148760" "6" "24" "FALSE" "FALSE" "FALSE" "FALSE" "UPA-Seq: Prediction of functional lncRNAs using the sensitivities to UV-crosslinking"
"5360" "SRP148769" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "RNA transcriptome sequencing analysis of AGS cells transfected with MFAP2 shRNA or control shRNA"
"5361" "SRP148773" "10" "13" "FALSE" "FALSE" "FALSE" "FALSE" "Single cell RNA-Seq of four human kidney organoids"
"5362" "SRP148856" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Targeted Gene Activation with Type I CRISPR-Cas Systems in Eukaryotes (RNA-Seq)"
"5363" "SRP148892" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptomic profiling of mock-infected primary CD4+ T cells and a model of HIV latency treated with suberoylanilide hydroxamic acid (SAHA) and Romidepsin (RMD)"
"5364" "SRP148894" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Mucin 1 knockdown in EMM myeloma cells"
"5365" "SRP148895" "13" "21" "FALSE" "FALSE" "FALSE" "FALSE" "Targetable vulnerabilities in T- and NK-cell lymphomas identified through preclinical models"
"5366" "SRP148971" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "RNA transcriptome analysis of IRF1 and IRF3 knockout in immortalized primary hepatocytes infected with hepatitis A virus"
"5367" "SRP149002" "13" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Signal sequences in the viral genome regulate the generation of copy-back defective viral genomes"
"5368" "SRP149027" "5" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Comparative transcriptome analysis of skeletal muscle in ADSSL1 myopathy"
"5369" "SRP149047" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Long Noncoding RNA Expression Profiles in Ovarian Endometriosis"
"5370" "SRP149071" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "The NORAD lncRNA assembles a topoisomerase complex critical for genome stability [RNA-seq]"
"5371" "SRP149092" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional change of THP-1 after HSV-1UL37WT or HSV-1UL37C819S"
"5372" "SRP149103" "9" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Next Generation Sequencing Analysis of Wild Type, ADAR2 over expressing and ADAR2+SRSF9 overexpresssing SH-Sy5y cells Transcriptomes"
"5373" "SRP149119" "4" "19" "FALSE" "FALSE" "FALSE" "FALSE" "Derivation of ventrical and atrial cardiomyocytes and maturation using biowires"
"5374" "SRP149147" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "KAP1 regulates ERVs in differentiated human cells and contributes to innate immune control"
"5375" "SRP149174" "100" "295" "TRUE" "TRUE" "TRUE" "TRUE" "Differentiation and maturation of oligodendrocytes in human three-dimensional neural cultures"
"5376" "SRP149191" "3" "9" "FALSE" "FALSE" "FALSE" "FALSE" "MYC interacts with the G9a histone methyltransferase to drive transcriptional repression and tumorigenesis"
"5377" "SRP149286" "10" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptomic analysis of the role of the integrin a6b4 in detached cells"
"5378" "SRP149347" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Kidney compartment specific eQTL studies highlight causal genes and pathways for renal disease development"
"5379" "SRP149350" "17" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Effect of nuclear IL-33 on gene expression"
"5380" "SRP149366" "38" "39" "TRUE" "FALSE" "TRUE" "FALSE" "Estrogen responsive transcriptome of estrogen receptor positive normal human breast cells in 3D cultures"
"5381" "SRP149371" "3" "26" "FALSE" "FALSE" "FALSE" "FALSE" "POU2F3 is a master regulator of a tuft cell-like variant of small cell lung cancer [RNA-seq]"
"5382" "SRP149374" "100" "786" "TRUE" "TRUE" "TRUE" "TRUE" "RNA sequencing of bone marrow CD34+ hematopoietic stem and progenitor cells from patients with myelodysplastic syndrome and healthy controls"
"5383" "SRP149377" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "ADAR1-editing in HeLa, p150-KO and ADAR1-KO transcriptomes"
"5384" "SRP149384" "3" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Genes and long non-coding RNAs (lncRNAs) in homocysteine (HCY)-induced vascular endothelial injury"
"5385" "SRP149421" "20" "28" "FALSE" "FALSE" "FALSE" "FALSE" "A widespread alternate form of cap-dependent mRNA translation initiation"
"5386" "SRP149428" "1" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Single cell sequencing of human mesenchymal stem/stromal cells (MSCs) upon inflammatory licensing"
"5387" "SRP149433" "47" "48" "TRUE" "FALSE" "TRUE" "FALSE" "PARP-inhibitors applied to BRCA1-null PDX models"
"5388" "SRP149446" "6" "27" "FALSE" "FALSE" "FALSE" "FALSE" "Regulation of Translation Elongation Revealed by Ribosome Profiling [Dataset_4]"
"5389" "SRP149449" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "ER proteostasis and temperature differentially impact the mutational tolerance of influenza hemagglutinin"
"5390" "SRP149518" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Evaluating pre-clinical models for studying NASH driven HCC."
"5391" "SRP149530" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Viral infection enhances NK cell activation via Type I dependent pathways and can be utilized to enhance influenza-specific monoclonal antibody therapies"
"5392" "SRP149532" "35" "36" "TRUE" "FALSE" "TRUE" "FALSE" "Genome wide analysis of SAHA (vorinostat) treatment in human iPSC-derived neurons from Tau A152T patients and controls"
"5393" "SRP149535" "81" "81" "TRUE" "TRUE" "TRUE" "TRUE" "Human lineage tracing enabled by mitochondrial mutations and single cell genomics [TF1_clones_scRNA]"
"5394" "SRP149538" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "Human lineage tracing enabled by mitochondrial mutations and single cell genomics [TF1_clones_RNA]"
"5395" "SRP149541" "100" "1016" "TRUE" "FALSE" "TRUE" "FALSE" "Human lineage tracing enabled by mitochondrial mutations and single cell genomics [Colonies_scRNA]"
"5396" "SRP149545" "100" "135" "TRUE" "TRUE" "TRUE" "TRUE" "Human lineage tracing enabled by mitochondrial mutations and single cell genomics [CC100_scRNA]"
"5397" "SRP149572" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "FGF2 induces migration of human bone marrow stromal cells by increasing core-fucosylations on N-glycans of integrins"
"5398" "SRP149625" "8" "24" "FALSE" "FALSE" "FALSE" "FALSE" "Viral priming of innate antiviral signaling by the unfolded protein response"
"5399" "SRP149630" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "RNA sequence analysis of stable versus reversible EMT events and the resultant metastases"
